AO_AVAILDAYS,SERVICE
173228.88,Air Force
166074.72,Air Force
115866.48,Air Force
177838.8,Air Force
91120.32,Air Force
182746.32,Air Force
113301.6,Air Force
149070.72,Air Force
149322.0,Air Force
111373.92,Air Force
156039.12,Air Force
175332.48,Air Force
132313.92,Air Force
177512.4,Air Force
125789.52,Air Force
171264.0,Air Force
160903.92,Air Force
202738.32,Air Force
153641.28,Air Force
188034.0,Air Force
155449.92,Air Force
123971.52,Air Force
171279.12,Air Force
175866.48,Air Force
171909.6,Air Force
111806.4,Air Force
173892.0,Air Force
117514.8,Air Force
0.0,Air Force
151075.2,Air Force
150260.88,Air Force
192532.08,Air Force
33090.72,Air Force
157207.2,Air Force
169638.0,Air Force
174019.2,Air Force
151818.0,Air Force
150030.0,Air Force
163521.12,Air Force
190870.8,Air Force
189263.28,Air Force
163868.4,Air Force
28616.4,Air Force
167798.4,Air Force
175584.0,Air Force
197045.52,Air Force
192228.72,Air Force
201415.2,Air Force
185952.0,Air Force
109231.2,Air Force
180274.8,Air Force
182386.8,Air Force
184935.6,Air Force
180300.48,Air Force
188917.68,Air Force
200923.92,Air Force
167525.52,Air Force
183580.08,Air Force
194904.48,Air Force
173165.52,Air Force
192037.2,Air Force
196951.92,Air Force
194077.68,Air Force
190176.72,Air Force
183659.52,Air Force
194723.52,Air Force
180930.48,Air Force
186638.88,Air Force
202063.2,Air Force
176463.12,Air Force
189959.28,Air Force
187864.56,Air Force
154050.48,Air Force
160614.72,Air Force
164459.52,Air Force
183846.96,Air Force
153995.52,Air Force
188346.96,Air Force
199715.28,Air Force
189439.2,Air Force
175571.28,Air Force
200467.92,Air Force
187481.28,Air Force
182194.08,Air Force
191779.2,Air Force
133146.72,Air Force
144320.88,Air Force
195737.52,Air Force
38483.28,Air Force
37606.08,Air Force
46412.4,Air Force
28975.2,Air Force
30829.68,Air Force
39432.0,Air Force
23149.2,Air Force
140011.68,Air Force
164781.6,Air Force
185258.88,Air Force
175219.68,Air Force
159886.08,Air Force
159195.12,Air Force
152057.28,Air Force
193890.72,Air Force
168185.52,Air Force
128634.0,Air Force
182727.12,Air Force
164770.8,Air Force
172016.88,Air Force
165767.28,Air Force
109784.88,Air Force
110563.92,Air Force
0.0,Air Force
26640.0,Air Force
0.48,Air Force
33197.28,Air Force
21036.48,Air Force
197290.32,Air Force
174963.6,Air Force
138952.08,Air Force
162027.12,Air Force
210816.0,Air Force
168948.72,Air Force
116531.52,Air Force
178309.92,Air Force
64620.0,Air Force
155896.8,Air Force
147796.8,Air Force
147650.88,Air Force
0.0,Air Force
141111.12,Air Force
133066.32,Air Force
210816.0,Air Force
210816.0,Air Force
164980.32,Air Force
138479.28,Air Force
180246.0,Air Force
190518.48,Air Force
90588.48,Air Force
146891.28,Air Force
189521.04,Air Force
182005.68,Air Force
146214.48,Air Force
138606.0,Air Force
83786.4,Air Force
7723.2,Air Force
52159.92,Air Force
129115.92,Air Force
97727.52,Air Force
9464.4,Air Force
137853.12,Air Force
6125.28,Air Force
46537.68,Air Force
107266.08,Air Force
158553.12,Air Force
138795.6,Air Force
119596.32,Air Force
65014.32,Air Force
174950.88,Air Force
135080.88,Air Force
49705.2,Air Force
35696.88,Air Force
59318.4,Air Force
164937.12,Air Force
173091.6,Air Force
132682.08,Air Force
168344.4,Air Force
169483.68,Air Force
158566.32,Air Force
148654.08,Air Force
98786.88,Air Force
124232.88,Air Force
74084.4,Air Force
129218.88,Air Force
117859.68,Air Force
140161.68,Air Force
159853.2,Air Force
86176.32,Air Force
87937.2,Air Force
93912.0,Air Force
46079.52,Air Force
128384.4,Air Force
71286.0,Air Force
173010.0,Air Force
97119.6,Air Force
68323.92,Air Force
11722.08,Air Force
101728.8,Air Force
151603.92,Air Force
65236.8,Air Force
172534.8,Air Force
147249.6,Air Force
116955.6,Air Force
90398.4,Air Force
166237.2,Air Force
120888.48,Air Force
116854.8,Air Force
112494.48,Air Force
93386.4,Air Force
81759.6,Air Force
143319.6,Air Force
165357.6,Air Force
77065.92,Air Force
124851.12,Air Force
161248.08,Air Force
33603.12,Air Force
78232.8,Air Force
49526.4,Air Force
51240.0,Air Force
40728.72,Air Force
14889.6,Air Force
84157.92,Air Force
20808.72,Air Force
165074.4,Air Force
2818.32,Air Force
169918.08,Air Force
21583.92,Air Force
142755.6,Air Force
41175.12,Air Force
55685.28,Air Force
18132.0,Air Force
129304.32,Air Force
89232.0,Air Force
156401.52,Air Force
126462.72,Air Force
152005.2,Air Force
0.0,Air Force
41067.12,Air Force
0.0,Air Force
102022.08,Air Force
148402.08,Air Force
1565.52,Air Force
0.0,Air Force
2178.72,Air Force
24342.48,Air Force
0.0,Air Force
8904.0,Air Force
5394.72,Air Force
52992.48,Air Force
28454.4,Air Force
0.0,Air Force
33175.2,Air Force
24390.48,Air Force
46538.88,Air Force
30035.52,Air Force
39576.72,Air Force
45881.28,Air Force
46811.28,Air Force
50991.12,Air Force
24221.52,Air Force
35855.28,Air Force
34103.28,Air Force
5847.12,Air Force
24030.48,Air Force
51143.52,Air Force
5743.92,Air Force
20728.8,Air Force
24647.52,Air Force
35805.6,Air Force
5431.92,Air Force
20502.48,Air Force
18683.52,Air Force
0.0,Air Force
13594.08,Air Force
39870.0,Air Force
44912.88,Air Force
738.48,Air Force
36045.6,Air Force
27390.48,Air Force
36563.52,Air Force
156741.12,Air Force
118375.68,Air Force
149068.8,Air Force
43596.72,Air Force
158863.92,Air Force
87779.52,Air Force
33250.08,Air Force
133775.28,Air Force
91836.72,Air Force
80386.8,Air Force
84727.92,Air Force
113661.6,Air Force
137297.52,Air Force
51533.28,Air Force
112717.2,Air Force
68773.68,Air Force
51205.92,Air Force
127762.32,Air Force
120263.28,Air Force
98924.4,Air Force
74668.32,Air Force
136590.0,Air Force
88917.6,Air Force
115473.12,Air Force
69628.08,Air Force
58607.28,Air Force
14683.68,Air Force
97603.92,Air Force
0.0,Air Force
148142.88,Air Force
158480.88,Air Force
177587.28,Air Force
6520.8,Air Force
71859.6,Air Force
82549.68,Air Force
41140.08,Air Force
151349.28,Air Force
65492.4,Air Force
24.48,Air Force
119872.32,Air Force
151990.08,Air Force
110995.2,Air Force
193731.6,Air Force
63078.72,Air Force
51978.48,Air Force
70596.48,Air Force
104694.72,Air Force
170480.88,Air Force
163608.0,Air Force
138794.4,Air Force
3000.0,Air Force
127533.6,Air Force
152546.4,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
103998.48,Air Force
165808.8,Air Force
144200.88,Air Force
0.0,Air Force
88648.32,Air Force
179497.92,Air Force
171990.0,Air Force
40038.72,Air Force
137050.08,Air Force
102000.72,Air Force
139140.0,Air Force
107755.92,Air Force
163246.08,Air Force
115970.88,Air Force
3866.4,Air Force
80883.6,Air Force
135443.28,Air Force
135456.48,Air Force
162486.48,Air Force
177054.0,Air Force
203616.0,Air Force
188404.32,Air Force
118800.0,Air Force
79882.32,Air Force
125237.52,Air Force
193942.32,Air Force
121454.4,Air Force
57268.08,Air Force
124333.2,Air Force
109114.08,Air Force
124825.92,Air Force
128872.08,Air Force
176028.48,Air Force
5408.4,Air Force
138527.28,Air Force
143241.12,Air Force
183288.0,Air Force
108342.48,Air Force
30872.88,Air Force
100895.28,Air Force
166779.12,Air Force
149921.28,Air Force
146200.32,Air Force
171280.32,Air Force
96262.8,Air Force
159584.88,Air Force
143682.72,Air Force
124016.4,Air Force
141101.28,Air Force
144538.08,Air Force
161728.08,Air Force
166524.72,Air Force
152193.6,Air Force
150071.52,Air Force
118644.48,Air Force
97813.68,Air Force
137314.8,Air Force
167912.88,Air Force
160492.08,Air Force
147313.92,Air Force
145655.28,Air Force
150054.72,Air Force
134655.6,Air Force
30301.92,Air Force
167087.28,Air Force
123424.32,Air Force
144737.52,Air Force
30187.2,Air Force
106381.2,Air Force
134152.8,Air Force
134916.72,Air Force
165502.08,Air Force
169948.08,Air Force
68686.8,Air Force
174348.72,Air Force
116557.2,Air Force
168840.0,Air Force
133909.92,Air Force
131076.48,Air Force
106067.28,Air Force
143767.2,Air Force
187820.88,Air Force
108978.72,Air Force
166980.72,Air Force
171839.52,Air Force
142963.92,Air Force
183936.48,Air Force
138697.92,Air Force
142867.2,Air Force
157040.4,Air Force
86041.68,Air Force
164528.16,Air Force
120753.84,Air Force
78852.0,Air Force
179403.12,Air Force
42643.2,Air Force
132050.4,Air Force
153610.08,Air Force
158931.6,Air Force
41490.72,Air Force
94531.92,Air Force
171467.52,Air Force
167272.32,Air Force
152490.72,Air Force
170407.92,Air Force
31748.4,Air Force
164538.72,Air Force
170161.2,Air Force
149807.52,Air Force
184259.52,Air Force
95218.32,Air Force
161462.4,Air Force
185290.32,Air Force
98922.72,Air Force
173497.2,Air Force
167031.12,Air Force
152559.6,Air Force
147946.08,Air Force
151440.0,Air Force
163910.88,Air Force
128225.52,Air Force
143176.32,Air Force
188856.0,Air Force
80449.92,Air Force
183670.8,Air Force
150743.52,Air Force
161345.52,Air Force
128260.8,Air Force
153079.2,Air Force
132593.28,Air Force
187920.72,Air Force
103380.72,Air Force
139836.72,Air Force
159765.12,Air Force
179384.88,Air Force
192068.4,Air Force
196707.12,Air Force
194865.6,Air Force
192371.52,Air Force
186124.32,Air Force
161729.28,Air Force
144251.28,Air Force
194710.08,Air Force
181825.92,Air Force
180652.8,Air Force
168821.28,Air Force
192243.12,Air Force
182741.52,Air Force
193621.2,Air Force
190672.8,Air Force
192729.12,Air Force
186090.48,Air Force
194345.52,Air Force
186279.12,Air Force
171239.52,Air Force
146125.2,Air Force
64873.2,Air Force
94817.28,Air Force
67478.88,Air Force
114014.4,Air Force
152795.28,Air Force
170596.8,Air Force
170886.0,Air Force
181208.4,Air Force
145204.08,Air Force
179476.32,Air Force
170086.08,Air Force
189409.2,Air Force
174937.2,Air Force
123131.52,Air Force
176713.68,Air Force
176178.72,Air Force
173121.12,Air Force
176242.8,Air Force
182375.76,Air Force
146767.2,Air Force
187839.6,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
62113.92,Air Force
93568.08,Air Force
210816.0,Air Force
210816.0,Air Force
210816.0,Air Force
89242.32,Air Force
210816.0,Air Force
210816.0,Air Force
137138.4,Air Force
210816.0,Air Force
178845.12,Air Force
139267.2,Air Force
172525.2,Air Force
0.0,Air Force
111021.12,Air Force
45553.68,Air Force
102849.6,Air Force
85266.48,Air Force
48949.2,Air Force
39408.72,Air Force
41398.08,Air Force
121770.72,Air Force
70632.72,Air Force
74720.4,Air Force
68612.88,Air Force
117094.8,Air Force
70849.68,Air Force
59066.88,Air Force
70997.52,Air Force
87250.08,Air Force
109186.32,Air Force
108730.32,Air Force
122798.88,Air Force
84247.68,Air Force
163134.0,Air Force
79837.68,Air Force
85066.8,Air Force
30382.08,Air Force
160641.6,Air Force
170898.72,Air Force
130583.28,Air Force
136222.08,Air Force
74878.8,Air Force
118402.32,Air Force
141704.88,Air Force
171282.48,Air Force
146502.72,Air Force
103530.48,Air Force
103975.92,Air Force
119619.6,Air Force
106864.32,Air Force
150429.12,Air Force
117180.0,Air Force
130241.28,Air Force
105739.68,Air Force
128733.6,Air Force
47349.12,Air Force
48697.2,Air Force
93714.48,Air Force
48653.28,Air Force
1042.32,Air Force
2039.52,Air Force
89100.0,Air Force
52050.0,Air Force
123941.52,Air Force
104177.28,Air Force
148747.2,Air Force
103122.72,Air Force
89195.52,Air Force
109237.2,Air Force
74965.2,Air Force
19977.12,Air Force
123488.88,Air Force
135418.32,Air Force
118948.32,Air Force
113378.4,Air Force
145260.48,Air Force
118326.0,Air Force
123891.6,Air Force
28031.28,Air Force
33819.6,Air Force
111833.52,Air Force
112572.72,Air Force
20153.28,Air Force
21083.52,Air Force
122311.68,Air Force
11965.68,Air Force
132025.68,Air Force
83750.4,Air Force
61373.52,Air Force
90212.4,Air Force
99690.0,Air Force
149094.48,Air Force
115453.2,Air Force
32853.6,Air Force
42981.12,Air Force
97319.52,Air Force
17563.2,Air Force
18251.52,Air Force
76585.2,Air Force
163225.2,Air Force
148903.92,Air Force
121021.2,Air Force
130564.08,Air Force
81787.44,Air Force
124430.88,Air Force
170756.88,Air Force
144647.28,Air Force
52952.88,Air Force
154217.28,Air Force
164940.72,Air Force
154339.92,Air Force
156688.32,Air Force
131829.6,Air Force
20097.6,Air Force
51382.32,Air Force
77789.52,Air Force
116556.0,Air Force
99007.68,Air Force
157690.8,Air Force
114267.6,Air Force
97643.52,Air Force
79008.72,Air Force
126462.0,Air Force
23365.2,Air Force
91978.8,Air Force
91802.88,Air Force
94019.28,Air Force
127205.28,Air Force
144421.2,Air Force
158928.0,Air Force
166619.28,Air Force
129208.08,Air Force
120135.6,Air Force
76891.92,Air Force
158448.72,Air Force
149482.32,Air Force
154342.08,Air Force
107884.32,Air Force
124404.48,Air Force
66824.4,Air Force
132684.0,Air Force
95437.2,Air Force
139055.28,Air Force
126761.52,Air Force
104358.0,Air Force
134761.68,Air Force
143961.12,Air Force
160036.8,Air Force
159508.8,Air Force
126992.4,Air Force
162244.08,Air Force
138850.08,Air Force
152158.08,Air Force
146595.6,Air Force
102252.0,Air Force
122073.12,Air Force
141475.2,Air Force
166470.48,Air Force
39975.12,Air Force
83984.4,Air Force
119388.72,Air Force
70144.32,Air Force
157948.8,Air Force
57834.0,Air Force
132883.2,Air Force
119528.88,Air Force
142761.6,Air Force
145753.2,Air Force
154041.6,Air Force
123797.28,Air Force
143217.6,Air Force
144715.68,Air Force
139266.72,Air Force
117930.0,Air Force
149265.12,Air Force
132726.48,Air Force
156146.4,Air Force
159571.68,Air Force
172583.28,Air Force
73714.8,Air Force
161023.68,Air Force
143810.88,Air Force
135214.8,Air Force
170526.0,Air Force
77004.72,Air Force
89202.0,Air Force
135190.8,Air Force
115580.4,Air Force
176275.2,Air Force
171427.68,Air Force
164833.68,Air Force
179587.92,Air Force
181432.32,Air Force
163422.48,Air Force
160872.48,Air Force
150348.72,Air Force
100228.8,Air Force
156684.0,Air Force
122619.6,Air Force
164854.32,Air Force
115146.0,Air Force
135517.92,Air Force
105300.48,Air Force
142233.12,Air Force
122657.28,Air Force
136963.68,Air Force
165873.6,Air Force
87651.6,Air Force
140760.72,Air Force
149821.68,Air Force
203249.52,Air Force
57801.6,Air Force
122744.88,Air Force
146816.88,Air Force
85367.52,Air Force
93180.72,Air Force
147572.4,Air Force
62116.32,Air Force
91003.68,Air Force
61387.92,Air Force
49982.88,Air Force
83769.12,Air Force
181225.68,Air Force
174342.48,Air Force
181583.28,Air Force
171099.12,Air Force
178511.28,Air Force
188758.8,Air Force
179919.12,Air Force
124800.0,Air Force
70081.2,Air Force
163387.2,Air Force
184434.72,Air Force
193655.52,Air Force
156792.72,Air Force
162871.68,Air Force
135258.72,Air Force
98847.12,Air Force
180087.12,Air Force
166636.08,Air Force
130030.32,Air Force
121104.0,Air Force
153075.12,Air Force
83496.0,Air Force
114259.68,Air Force
123470.4,Air Force
126317.28,Air Force
155893.68,Air Force
76651.92,Air Force
113392.08,Air Force
121428.48,Air Force
157038.0,Air Force
114393.6,Air Force
139643.52,Air Force
140265.6,Air Force
138132.0,Air Force
194200.32,Air Force
191415.6,Air Force
159033.6,Air Force
83977.92,Air Force
147794.88,Air Force
169221.6,Air Force
171225.12,Air Force
143413.92,Air Force
142039.2,Air Force
169310.88,Air Force
82714.32,Air Force
135144.72,Air Force
170279.52,Air Force
133665.6,Air Force
133620.72,Air Force
134427.12,Air Force
190829.52,Air Force
139624.08,Air Force
165202.08,Air Force
149952.0,Air Force
195713.28,Air Force
156915.6,Air Force
165042.0,Air Force
162031.68,Air Force
125094.48,Air Force
58022.88,Air Force
91201.2,Air Force
164605.2,Air Force
153230.88,Air Force
165226.32,Air Force
131377.68,Air Force
79749.6,Air Force
9549.12,Air Force
75771.12,Air Force
113874.72,Air Force
150422.88,Air Force
117950.88,Air Force
181014.0,Air Force
163175.52,Air Force
60490.08,Air Force
169160.88,Air Force
115222.32,Air Force
187043.28,Air Force
53751.12,Air Force
146515.68,Air Force
104779.92,Air Force
111150.48,Air Force
135835.2,Air Force
176410.08,Air Force
180906.72,Air Force
148757.52,Air Force
82545.12,Air Force
79330.8,Air Force
73177.2,Air Force
109056.48,Air Force
69528.48,Air Force
168056.4,Air Force
159120.72,Air Force
128282.88,Air Force
133226.4,Air Force
179223.6,Air Force
74935.2,Air Force
159536.4,Air Force
139522.8,Air Force
128716.8,Air Force
5722.32,Air Force
146627.52,Air Force
176292.96,Air Force
110264.4,Air Force
145065.84,Air Force
99933.6,Air Force
123991.92,Air Force
142108.32,Air Force
155691.12,Air Force
130768.08,Air Force
107170.08,Air Force
107495.28,Air Force
128746.8,Air Force
110672.88,Air Force
142120.08,Air Force
97641.12,Air Force
163575.12,Air Force
136789.2,Air Force
169168.8,Air Force
146921.52,Air Force
135928.08,Air Force
135881.28,Air Force
145651.2,Air Force
167800.08,Air Force
118067.28,Air Force
153842.4,Air Force
120522.0,Air Force
159232.32,Air Force
130371.12,Air Force
148375.68,Air Force
164522.4,Air Force
84345.6,Air Force
144268.8,Air Force
143466.0,Air Force
140772.72,Air Force
153357.6,Air Force
162942.0,Air Force
167335.68,Air Force
170026.8,Air Force
113800.08,Air Force
168206.88,Air Force
180877.68,Air Force
137389.2,Air Force
50400.72,Air Force
197071.2,Air Force
198019.2,Air Force
113535.12,Air Force
188640.0,Air Force
156188.4,Air Force
33853.2,Air Force
171010.08,Air Force
36913.68,Air Force
143581.68,Air Force
184270.8,Air Force
134722.08,Air Force
151849.2,Air Force
70656.0,Air Force
144978.72,Air Force
161101.92,Air Force
69103.92,Air Force
178948.32,Air Force
149686.56,Air Force
178939.68,Air Force
149451.12,Air Force
77280.0,Air Force
173208.0,Air Force
197352.72,Air Force
190902.48,Air Force
165712.32,Air Force
190330.32,Air Force
175323.12,Air Force
125573.52,Air Force
182439.12,Air Force
151156.8,Air Force
173240.4,Air Force
152353.68,Air Force
163506.0,Air Force
173142.72,Air Force
105690.0,Air Force
175366.32,Air Force
115831.92,Air Force
55959.6,Air Force
159292.08,Air Force
122009.52,Air Force
176299.92,Air Force
146485.68,Air Force
70038.48,Air Force
89119.68,Air Force
141840.0,Air Force
116103.12,Air Force
139516.08,Air Force
85541.28,Air Force
147395.52,Air Force
141014.88,Air Force
142216.8,Air Force
117331.68,Air Force
64054.08,Air Force
186976.8,Air Force
149838.48,Air Force
78453.6,Air Force
182337.6,Air Force
62014.8,Air Force
67673.52,Air Force
151101.6,Air Force
175914.0,Air Force
97171.2,Air Force
84341.52,Air Force
87052.08,Air Force
164233.68,Air Force
39178.32,Air Force
152097.6,Air Force
