AVAILCD,AWMCODE,AWMTOTAL,AWPCODE,AWPTOTAL,CORROCATCD,CORROTAT,COSTCORRECTIVE,COSTCORRECTIVECORRO,COSTLABOR,COSTLABORCORRO,COSTMATL,COSTMATLCORRO,COSTPART,COSTPARTCORRO,COSTPREVENTIVE,COSTPREVENTIVECORRO,COSTSTRUCTURE,COSTSTRUCTURECORRO,COSTTOTAL,COSTTOTALCORRO,DATASEGMENT,EICATEGORY,EICC,EITM,ENDITEMUNIQUEID,ENGINETMS,FAULTCAUSECD,FORCEELEMENT,FYQTR,FYYearInt,ISCORROSION,ISNMCCAUSING,JCN,JCNCOMPLDATE,JCNSTARTDATE,LMIWBS,MAINTACTIONCD,MAINTDLH,MAINTLEVELCD,MAINTOPKEYWORD,MAINTSUBWORKCTR,MAINTTAT,MAINTWORKCTR,MAJORCOMMANDCD,MODERNIZATION,MONTH_CHAR,MONTH_NUMBER,NIIN,NMCM_MAINTTAT,NMCS_MAINTTAT,OPCD,OPNCOMPLDATE,OPNSTARTDATE,PARTSTRUCTURE,PREVENTIVECORRECTIVE,QTYITEMSMAINTAINED,ROH,SCORECARDGROUP,SERVICE,SERVICEWBS,SORCD,SUBJCN,TIER1OBJECT,TIER2OBJECT,TMS,UNITCD,WPC
DEPOT,,,,,,0,323.6929,0,281.1936,0,42.4993,0,0,0,0,0,323.6929,0,323.6929,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220602501,7/28/2009 0:00,4/9/2009 0:00,RF021,,6,1,REPAIR,A68694,0,A69624,,,,,,,,20,7/28/2009 0:00,7/27/2009 0:00,STRUCTURE,CORRECTIVE,180,OD,,NV,,FRCSW,37108016,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,326.993,0,281.1936,0,45.7994,0,0,0,0,0,326.993,0,326.993,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220588524,2/25/2009 0:00,1/13/2009 0:00,RF021,,6,1,REPAIR,A68694,0,A69624,,,,,,,,20,2/25/2009 0:00,2/24/2009 0:00,STRUCTURE,CORRECTIVE,128,OD,,NV,,FRCSW,36703358,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,329.1579,0,288.2235,0,40.9344,0,0,0,0,0,329.1579,0,329.1579,0,NVA,AR,R,AH-1,,,,,,2009,f,t,219300408,6/11/2009 0:00,10/16/2008 0:00,RF021,,6.15,1,REPAIR,A69624,0,A69624,,,,,,,,40,6/11/2009 0:00,6/9/2009 0:00,STRUCTURE,CORRECTIVE,6,OD,,NV,,FRCSW,36089567,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,375.2451,0,332.7458,0,42.4993,0,0,0,0,0,375.2451,0,375.2451,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220601947,5/13/2009 0:00,4/9/2009 0:00,RF021,,7.1,1,REPAIR,A68694,0,A69624,,,,,,,,20,5/13/2009 0:00,5/12/2009 0:00,STRUCTURE,CORRECTIVE,180,OD,,NV,,FRCSW,37086620,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,395.4471,0,328.0592,0,67.3879,0,0,0,0,0,395.4471,0,395.4471,0,NVA,AR,R,AH-1,,,,,,2009,f,t,219142875,4/29/2009 0:00,10/6/2008 0:00,RF021,,7,1,REPAIR,A68694,0,A69624,,,,,,,,30,4/29/2009 0:00,4/28/2009 0:00,STRUCTURE,CORRECTIVE,67,OD,,NV,,FRCSW,37077081,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,420.7242,0,374.9248,0,45.7994,0,0,0,0,0,420.7242,0,420.7242,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220596913,4/15/2009 0:00,1/13/2009 0:00,RF021,,8,1,REPAIR,A68694,0,A69624,,,,,,,,20,4/15/2009 0:00,4/7/2009 0:00,STRUCTURE,CORRECTIVE,128,OD,,NV,,FRCSW,37072191,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,433.0503,0,270.8832,0,162.1671,0,0,0,0,0,433.0503,0,433.0503,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220337999,9/30/2010 0:00,12/1/2008 0:00,RF021,,5.78,1,REPAIR,A68694,0,A69624,,,,,,,,20,12/6/2008 0:00,12/1/2008 0:00,STRUCTURE,CORRECTIVE,438,OD,,NV,,FRCSW,35983198,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,497.9876,0,490.837,0,7.1506,0,497.9876,0,0,0,0,0,497.9876,0,NVA,OF,F,P-3,161338,,,,,2009,f,t,AL65318,3/21/2009 0:00,10/18/2008 0:00,FC122,,11.0529,1,DE-ICE,01400E,1.28702,62240,,,,,10432239,,,10,10/29/2008 0:00,10/18/2008 0:00,PART,CORRECTIVE,1,OD,Other Fixed Wing Aviation,NV,8,FRCSE,20122538,,LIQUID QUANTITY INDICATOR,P-3C,FRCSE,
DEPOT,,,,,,0,514.4554,0,468.656,0,45.7994,0,0,0,0,0,514.4554,0,514.4554,0,NVA,AR,R,AH-1,,,,,,2009,f,t,220596883,4/7/2009 0:00,1/13/2009 0:00,RF021,,10,1,REPAIR,A68694,0,A69624,,,,,,,,20,4/7/2009 0:00,4/6/2009 0:00,STRUCTURE,CORRECTIVE,128,OD,,NV,,FRCSW,37061115,,BODY FRAME OR HULL,AH-1W,FRCSW,
DEPOT,,,,,,0,0,0,159.4246,0,22.7247,0,182.1493,0,182.1493,0,0,0,182.1493,0,NVA,OF,F,P-3,,,,,,2009,f,t,220421231,7/17/2009 0:00,10/11/2008 0:00,FT122,,3.59,1,APPLY,62715B,0,62145,,,,,,,,40,3/7/2009 0:00,3/3/2009 0:00,PART,PREVENTIVE,3,OD,Other Fixed Wing Aviation,NV,11,FRCSE,20580502,,ELASTOMETER,P-3C,FRCSE,
,,,,,,,0,0,66.9086,26.7634,40.7943,16.3177,107.7029,43.0812,107.7029,43.0812,0,0,107.7029,43.0812,NVA,,X,BODY FRAME OR HULL,,,0,,,2010,t,f,D9M264025,9/21/2010 0:00,9/21/2010 0:00,XI044,0,0.2,1,INSPECT,D9M,,710,20,,,,,,,22174636,9/21/2010 0:00,9/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,30,N21297,D9M9TDX,,ADAPTER ASSEMBLY,BODY FRAME OR HULL,N21297,
,,,,,,,0,0,66.9086,26.7634,42.2594,16.9038,0,0,109.168,43.6672,109.168,43.6672,109.168,43.6672,NVA,TR,R,H-57,162019,,0,,,2010,t,f,DGD109B00,4/18/2012 0:00,4/19/2010 0:00,RI021,0,0.2,1,INSPECT,DGD,,65C,20,,,,,,,34273360,4/19/2010 0:00,4/19/2010 0:00,STRUCTURE,PREVENTIVE,1,OF,,NV,030000A,N21847,DGDVBZM,,STATION,TH-57D,N52813,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29035597,2/4/2010 0:00,2/4/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,12C,20,,,,,,,16473271,2/4/2010 0:00,2/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6716,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29035599,2/4/2010 0:00,2/4/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,12C,20,,,,,,,16473273,2/4/2010 0:00,2/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6718,SAFETY RESCUE OR SURVIVAL EQUIPMENT,GOGGLES,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29035003,2/4/2010 0:00,2/4/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,12C,20,,,,,,,16473276,2/4/2010 0:00,2/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH671B,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,BACKPLANE,,,0,,,2010,t,f,P29035004,2/4/2010 0:00,2/4/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,12C,20,,,,,,,16473277,2/4/2010 0:00,2/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH671C,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,BACKPLANE,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29035007,2/4/2010 0:00,2/4/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,12C,20,,,,,,,16473280,2/4/2010 0:00,2/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH671F,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29028422,2/1/2010 0:00,1/28/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,110,20,,,,,,,16695383,1/28/2010 0:00,1/28/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH66SL,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29028433,2/1/2010 0:00,1/28/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,110,20,,,,,,,16695386,1/28/2010 0:00,1/28/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH66SW,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29028431,2/1/2010 0:00,1/28/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,110,20,,,,,,,16695389,1/28/2010 0:00,1/28/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH66SU,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29352415,12/22/2009 0:00,12/18/2009 0:00,XI095,0,0.2,1,INSPECT,P29,,310,20,,,,,,,17512350,12/18/2009 0:00,12/18/2009 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH64RA,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29365402,12/31/2009 0:00,12/31/2009 0:00,XI095,0,0.2,1,INSPECT,P29,,121,20,,,,,,,17579787,12/31/2009 0:00,12/31/2009 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH65D7,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29111332,4/21/2010 0:00,4/21/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,210,20,,,,,,,20081403,4/21/2010 0:00,4/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6AV3,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29111343,4/21/2010 0:00,4/21/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,210,20,,,,,,,20081406,4/21/2010 0:00,4/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6AVE,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29111333,4/21/2010 0:00,4/21/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,210,20,,,,,,,20081407,4/21/2010 0:00,4/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6AV4,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29111335,4/21/2010 0:00,4/21/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,210,20,,,,,,,20081409,4/21/2010 0:00,4/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6AV6,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29111338,4/21/2010 0:00,4/21/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,210,20,,,,,,,20081412,4/21/2010 0:00,4/21/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6AV9,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29174446,6/23/2010 0:00,6/23/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,220,20,,,,,,,20154399,6/23/2010 0:00,6/23/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6EET,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29174431,6/23/2010 0:00,6/23/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,220,20,,,,,,,20154403,6/23/2010 0:00,6/23/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6EEE,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29118080,4/28/2010 0:00,4/28/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,110,20,,,,,,,20744160,4/28/2010 0:00,4/28/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6B96,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HYDRAULIC SYSTEM,,,0,,,2010,t,f,P33229415,8/18/2010 0:00,8/17/2010 0:00,XI034,0,0.2,1,INSPECT,P33,,340,20,,,,,,,22132947,8/18/2010 0:00,8/17/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000G,N09962,2TV6A5K,LANDING GEAR OR AXLE,SUSPENSION,HYDRAULIC SYSTEM,N09962,
,,,,,,,0,0,66.9086,26.7634,42.3552,16.9421,109.2638,43.7055,109.2638,43.7055,0,0,109.2638,43.7055,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,P29265410,9/23/2010 0:00,9/22/2010 0:00,XI095,0,0.2,1,INSPECT,P29,,220,20,,,,,,,22696763,9/23/2010 0:00,9/22/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09923,2TH6IM7,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09923,
,,,,,,,0,0,66.9086,26.7634,46.1106,18.4442,0,0,113.0192,45.2077,113.0192,45.2077,113.0192,45.2077,NVA,,X,BODY FRAME OR HULL,,,0,,,2010,t,f,T26256324,9/17/2012 0:00,9/13/2010 0:00,XI028,0,0.2,1,INSPECT,T26,,100,20,,,,,,,39584792,9/13/2010 0:00,9/13/2010 0:00,STRUCTURE,PREVENTIVE,1,OF,,NV,030000B,N52814,2RLQC8D,BODY FRAME OR HULL NOT DOOR,FITTINGS,BODY FRAME OR HULL,N52814,
,,,,,,,0,0,66.9086,26.7634,46.3556,18.5422,113.2642,45.3057,113.2642,45.3057,0,0,113.2642,45.3057,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,B00116231,4/27/2011 0:00,4/26/2010 0:00,XI095,0,0.2,1,INSPECT,B00,,130,10,,,,,,,34736713,4/26/2010 0:00,4/26/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N53916,1N3KHXU,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N53916,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,0,0,113.4928,45.3971,113.4928,45.3971,113.4928,45.3971,NVA,,X,BEAM,,,0,,,2010,t,f,AB2056085,2/25/2010 0:00,2/25/2010 0:00,XI021,0,0.2,1,INSPECT,AB2,,210,10,,,,,,,16674204,2/25/2010 0:00,2/25/2010 0:00,STRUCTURE,PREVENTIVE,1,OF,,NV,030000F,N09053,2BJ0C6T,,BEAM,BEAM,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,CHEST MOUNTED OXYGEN REGULATOR,,,0,,,2010,t,f,AB2041225,2/17/2010 0:00,2/10/2010 0:00,XI095,0,0.2,1,INSPECT,AB2,,13A,10,,,,,,,16413827,2/10/2010 0:00,2/10/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000B,N09053,2BJ0AT1,,OXYGEN MASK,CHEST MOUNTED OXYGEN REGULATOR,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,AB8042063,2/12/2011 0:00,2/11/2010 0:00,XI095,0,0.2,1,INSPECT,AB8,,13A,10,,,,,,,16577584,2/11/2010 0:00,2/11/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09560,2CAZYWG,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,CHEST MOUNTED OXYGEN REGULATOR,,,0,,,2010,t,f,AB2041238,2/11/2010 0:00,2/10/2010 0:00,XI095,0,0.2,1,INSPECT,AB2,,13A,10,,,,,,,16664004,2/11/2010 0:00,2/10/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000B,N09053,2BJ0ATE,,OXYGEN MASK,CHEST MOUNTED OXYGEN REGULATOR,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,M,MISSILES AND ROCKETS,,,0,,,2010,t,f,AB2053412,2/23/2010 0:00,2/22/2010 0:00,MI355,0,0.2,1,INSPECT,AB2,,230,10,,,,,,,16798214,2/23/2010 0:00,2/22/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000B,N09053,2BJ0BW2,ARMAMENT MISSILE,MISSILES AND ROCKETS,MISSILES AND ROCKETS,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,RADIO,,,,,,2010,t,f,AB8335511,12/10/2009 0:00,12/1/2009 0:00,XI192,C,0.2,1,INSPECT,AB8,,13A,10,,,,,,,17060913,12/1/2009 0:00,12/1/2009 0:00,PART,PREVENTIVE,1,OF,,NV,6671100,N09560,2CAZTBK,COMMUNICATION EQUIPMENT,RADIO,RADIO,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,AB8004553,1/4/2010 0:00,1/4/2010 0:00,XI095,0,0.2,1,INSPECT,AB8,,13A,10,,,,,,,17120381,1/4/2010 0:00,1/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09560,2CAZVSJ,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,AB8004545,1/4/2010 0:00,1/4/2010 0:00,XI095,0,0.2,1,INSPECT,AB8,,13A,10,,,,,,,17123974,1/4/2010 0:00,1/4/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09560,2CAZVSB,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,BOMB RACK,,,0,,,2010,t,f,AB2345478,12/29/2009 0:00,12/11/2009 0:00,XI356,0,0.2,1,INSPECT,AB2,,230,10,,,,,,,17156582,12/11/2009 0:00,12/11/2009 0:00,PART,PREVENTIVE,1,OF,,NV,030000K,N09053,2BJ04RH,ARMAMENT NON MISSILE,BOMB RACK,BOMB RACK,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,NIGHT VISION GOGGLES,,,0,,,2010,t,f,AB2333365,12/3/2009 0:00,11/29/2009 0:00,XI343,0,0.2,1,INSPECT,AB2,,13A,10,,,,,,,17240343,11/29/2009 0:00,11/29/2009 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09053,2BJ03T7,NIGHT VISION EQUIPMENT,NIGHT VISION GOGGLES,NIGHT VISION GOGGLES,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,RADIO,,,,,,2010,t,f,AB8349249,12/15/2009 0:00,12/15/2009 0:00,XI192,C,0.2,1,INSPECT,AB8,,13A,10,,,,,,,17669390,12/15/2009 0:00,12/15/2009 0:00,PART,PREVENTIVE,1,OF,,NV,6671100,N09560,2CAZUIH,COMMUNICATION EQUIPMENT,RADIO,RADIO,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,RADIO,,,,,,2010,t,f,AB8349245,12/15/2009 0:00,12/15/2009 0:00,XI192,C,0.2,1,INSPECT,AB8,,13A,10,,,,,,,17669395,12/15/2009 0:00,12/15/2009 0:00,PART,PREVENTIVE,1,OF,,NV,6671100,N09560,2CAZUID,COMMUNICATION EQUIPMENT,RADIO,RADIO,N09560,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,BOMB RACK,,,0,,,2010,t,f,AB2183126,7/3/2010 0:00,7/2/2010 0:00,XI356,0,0.2,1,INSPECT,AB2,,230,10,,,,,,,17981968,7/3/2010 0:00,7/2/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000B,N09053,2BJ0Q4V,ARMAMENT NON MISSILE,BOMB RACK,BOMB RACK,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,NIGHT VISION GOGGLES,,,0,,,2010,t,f,AB2193550,7/15/2010 0:00,7/12/2010 0:00,XI343,0,0.2,1,INSPECT,AB2,,13A,10,,,,,,,18006257,7/12/2010 0:00,7/12/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09053,2BJ0S04,NIGHT VISION EQUIPMENT,NIGHT VISION GOGGLES,NIGHT VISION GOGGLES,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,BOMB EJECTOR,,,0,,,2010,t,f,AA9201320,7/20/2010 0:00,7/20/2010 0:00,XI351,0,0.2,1,INSPECT,AA9,,230,10,,,,,,,18412816,7/20/2010 0:00,7/20/2010 0:00,PART,PREVENTIVE,1,OF,,NV,30,N09934,3BFCMKG,ARMAMENT NON MISSILE,EJECTOR,BOMB EJECTOR,N09934,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,SEAT,,,0,,,2010,t,f,AB2192362,7/17/2010 0:00,7/11/2010 0:00,XI223,0,0.2,1,INSPECT,AB2,,13A,10,,,,,,,18540073,7/11/2010 0:00,7/11/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000B,N09053,2BJ0RO3,,SEAT,SEAT,N09053,
,,,,,,,0,0,66.9086,26.7634,46.5842,18.6337,113.4928,45.3971,113.4928,45.3971,0,0,113.4928,45.3971,NVA,,X,HELMET DISPLAY UNIT,,,0,,,2010,t,f,AB8181051,7/6/2010 0:00,6/30/2010 0:00,XI095,0,0.2,1,INSPECT,AB8,,13A,10,,,,,,,18592325,6/30/2010 0:00,6/30/2010 0:00,PART,PREVENTIVE,1,OF,,NV,030000F,N09560,2CB0C67,SAFETY RESCUE OR SURVIVAL EQUIPMENT,HELMET UNIT,HELMET DISPLAY UNIT,N09560,
