CWT,DATASEGMENT,DOCUMENTNUMBER,EICATEGORY,EICC,EITM,FORCEELEMENT,FSC,FYQTR,FYYearInt,ITEMNAME,ITEMPRICE,JCN,MATLCOST,MATLCOST_ORIG,MONTH_CHAR,MONTH_NUMBER,NIIN,OPCD,PARTISSUEDATE,QTYITEMSISSUED,ROH,SCORECARDGROUP,SERVICE,SUBJCN,TMS,WAITINGCORROTAT,WAITINGHOURS
,ARG,,CG,G,M1128,,6110,,2014,DISTRIBUTION BOX,56009,8WHAAA303431,70627.0225,56009,,,015484762,,2014-01-09 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1128,,
,ARG,,TG,G,M88,,5307,,2014,"STUD,PLAIN",3,6YQAAC400031,4.5957,30,,,008666736,,2014-01-08 00:00:00,10.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5307,,2014,"STUD,PLAIN",3,6YQAAC400031,2.8231,30,,,008666736,,2014-01-08 00:00:00,10.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,2940,,2014,"COVER,FLUID FILTER",63,6YQAAC400031,5.9284,63,,,010705969,,2014-01-08 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,CG,G,M1130,,6650,,2014,"PERISCOPE,ARMORED VEHICLE",448,8SW19A400042,1132.8602,448,,,014186658,,2014-01-09 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1130,,
,ARG,,CG,G,M1130,,4130,,2014,"FILTER ELEMENT,AIR CONDITIONING",11,8SW19A400042,90.5645,22,,,200001367,,2014-01-09 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M1130,,
,ARG,,TG,G,M113,ABCT,8010,,2014,POLYURETHANE COATING,31,6YFAAS312652_2,8.2127,31,,,014933182,,2014-01-09 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1,ABCT,4910,,2014,"MAINTENANCE KIT,VEHICULAR",679,8VEAAA400025,86.7568,679,,,011177943,,2014-01-09 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,TG,G,M113,ABCT,8010,,2014,POLYURETHANE COATING,31,6YFAAS312652_2,8.2127,31,,,014933172,,2014-01-09 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1,ABCT,5315,,2014,"PIN,STRAIGHT,HEADED",10,0DA51A400045,1.2776,10,,,011399783,,2014-01-09 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,CG,G,M1132,,2590,,2014,"CAP,FILLER OPENING",60,8SW19A400044,162.1244,60,,,014600234,,2014-01-13 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1132,,
,ARG,,CG,G,M1126,,2590,,2014,"SUPPORT,RETRACTABLE,TRAILER",434,8S002A400012,74.4697,434,,,015086058,,2014-01-10 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1126,,
,ARG,,CG,G,M1126,,5945,,2014,"SOLENOID,ELECTRICAL",71,8S002A400012,24.3657,142,,,200005329,,2014-01-10 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M1126,,
,ARG,,CG,G,M1126,,2530,,2014,"DUMMY COUPLING,AUTOMOTIVE AIR BRAKE HOSE",3,8S002A400012,0.5147,3,,,002703878,,2014-01-10 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1126,,
,ARG,,CG,G,M3,,5998,,2014,CIRCUIT CARD ASSEMBLY,1646,8UEAAA400031,221.8865,1646,,,016100850,,2014-01-09 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M3,,
,ARG,,TG,G,M88,,2590,,2014,"FERRULE,DUMMY",20,8VBAAA409133,3.0639,20,,,010044207,,2014-01-14 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,CG,G,M1,ABCT,5365,,2014,"RING,CONNECTING,ROUND",2,8VBAAA409106,8.5293,100,,,016154271,,2014-01-14 00:00:00,50.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1,ABCT,5360,,2014,"SPRING,HELICAL,COMPRESSION",3,8VBAAA409106,7.4979,54,,,015764952,,2014-01-14 00:00:00,18.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M777,,2530,,2014,BRAKE SHOE,271,8SW15A400070,52.6682,271,,,015261524,,2014-01-10 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M2,ABCT,4210,,2014,"EXTINGUISHER,FIRE",1172,8XWAAA303411,276.4412,1172,,,014630807,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,TG,G,M113,ABCT,5305,,2014,"SCREW,CAP,HEXAGON HEAD",29,4ECA6U307281,30.7311,116,,,000712071,,2014-01-10 00:00:00,4.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5305,,2014,"SCREW,CAP,HEXAGON HEAD",29,4ECA6U307281,30.7311,116,,,000712071,,2014-01-10 00:00:00,4.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5305,,2014,"SCREW,CAP,HEXAGON HEAD",30,4ECA6U307281,23.8431,90,,,007195239,,2014-01-10 00:00:00,3.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M2,ABCT,6220,,2014,"LIGHT,WARNING",52,8VBAAA409067_1,19.9672,52,,,013060230,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,CG,G,M2,ABCT,6680,,2014,"TRANSMITTER,LIQUID QUANTITY",128,8VBAAA409067_1,49.1498,128,,,010222328,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,CG,G,M1132,,5340,,2014,"COVER,ACCESS",438,8SW19A400044,1926.6736,438,,,200000188,,2014-01-13 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1132,,
,ARG,,CG,G,M1,ABCT,5830,,2014,"CONTROL,INTERCOMMUNICATION SET",1306,8WWAAA300397,222.7839,2612,,,013823218,,2014-01-13 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,TG,G,M113,ABCT,5330,,2014,"PACKING,PREFORMED",7,8WWAAA300319,1.8544,7,,,004770338,,2014-01-13 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1,ABCT,5305,,2014,"SCREW,CAP,HEXAGON HEAD",4,8SF09A400492,0.3411,4,,,000712506,,2014-01-13 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1,ABCT,5305,,2014,"SCREW,MACHINE",1,8SF09A400492,0.1389,1,,,013835979,,2014-01-13 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1,ABCT,5120,,2014,"JACK,LEVELING-SUPPORT",1104,0DA51A321970,141.0597,1104,,,012770269,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,CG,G,M1,ABCT,2590,,2014,M1A2 MCB ELECTRICAL,2780,0DA51A321970,355.2047,2780,,,014234112,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,CG,G,M1126,,6220,,2014,"LAMP UNIT,VEHICULAR",51,8SW18A301343,8.751,51,,,121989148,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1126,,
,ARG,,CG,G,M1132,,4720,,2014,"HOSE ASSEMBLY,NONMETALLIC",33,8SW19A400046,145.1603,33,,,219145229,,2014-01-13 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1132,,
,ARG,,CG,G,M2,ABCT,2910,,2014,"FILTER ELEMENT,FLUID",12,8VBAAA409104,2.8304,12,,,015235636,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A3,,
,ARG,,CG,G,M1,ABCT,5340,,2014,"PLATE,MOUNTING",3906,6YQAAB400040_1,306.5698,3906,,,014493777,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,SLEEVE",26,8V4AAA302014,6.2079,52,,,993784513,,2014-01-14 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M1,ABCT,5340,,2014,"PLUG,PROTECTIVE,DUST AND MOISTURE SEAL",3,8TTAAA301592,2.0828,15,,,011289554,,2014-01-15 00:00:00,5.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,TG,G,M113,ABCT,4720,,2014,"HOSE ASSEMBLY,NONMETALLIC",21,6YQAAC303696_4,5.5634,21,,,012508586,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5310,,2014,"WASHER,LOCK",5,6YQAAC303696_3,1.3246,5,,,000676357,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4720,,2014,"HOSE ASSEMBLY,NONMETALLIC",13,6YQAAC303696_4,3.444,13,,,011400062,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5930,,2014,SWITCH ASSEMBLY,80,6YQAAC303696_4,21.1938,80,,,003078856,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2530,,2014,"BOOT,VEHICULAR COMPONENTS",1,6YQAAC303696_4,0.1628,1,,,010625651,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5331,,2014,O-RING,1,6YQAAC303696_4,0.5298,2,,,005769733,,2014-01-15 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4730,,2014,"ELBOW,PIPE TO TUBE",3,6YQAAC303696_4,0.4882,3,,,011033275,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5365,,2014,"SPACER,RING",6,6YQAAC303696_3,0.9765,6,,,009324869,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,6350,,2014,"HORN,SIGNAL",45,6YQAAC303696_4,7.3232,45,,,006830598,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,SLEEVE",3,8V4AAA400106,0.7162,6,,,015248597,,2014-01-16 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M777,,5340,,2014,"HARDWARE KIT,MECHANIC EQUIPMENT",450,8V4AAA400106,87.4564,450,,,991514997,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,SLEEVE",26,8V4AAA400106,6.2079,52,,,993784513,,2014-01-16 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,WASHER,THRUST",13,8V4AAA400106,6.2079,52,,,015258497,,2014-01-16 00:00:00,4.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,TG,G,M113,ABCT,5985,,2014,"BASE,ANTENNA SUPPORT",44,6YQAAC303696_3,7.1603,44,,,014965550,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5340,,2014,"STANDOFF,THREADED,SPACING",5,6YQAAC303696_4,0.8138,5,,,006799810,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5305,,2014,"SCREW,MACHINE",44,6YQAAC303696_4,23.3133,88,,,009881723,,2014-01-15 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2540,,2014,"PLENUM,PERSONNEL HE",96,6YQAAC303696_4,25.4326,96,,,000725627,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5305,,2014,"SCREW,CAP,HEXAGON HEAD",1,6YQAAC303696_4,0.265,1,,,000826821,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4730,,2014,"ELBOW,TUBE",2,6YQAAC303696_4,0.3254,2,,,006185372,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M88,,2940,,2014,"FILTER ELEMENT,INTAKE AIR CLEANER",14,6YQAAC400036_3,2.1447,14,,,010051527,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,6680,,2014,"SHAFT ASSEMBLY,FLEXIBLE",22,6YQAAC400036_2,3.3702,22,,,007976738,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5315,,2014,"PIN,COTTER",2,6YQAAC400036_3,0.3065,2,,,008395822,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,6680,,2014,"ADAPTER,SPEEDOMETER-TACHOMETER DRIVE",15,6YQAAC400036_3,2.2979,15,,,009731263,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,MCG,,TG,G,M998,,2320,,2011,HMMWV,59287.8592,MCGround_FY11_5091856,5831037.344,11798283.9808,,,014559593,,,199,CD,,MC,1,D1158,,
,ARG,,TG,G,M88,,4330,,2014,"PARTS KIT,FLUID PRESSURE FILTER",41,6YQAAC400037_4,7.7163,82,,,003973404,,2014-01-15 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5930,,2014,"RETAINER,ELECTRICAL SWITCH",33,6YQAAC400037_4,5.0553,33,,,012550863,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5305,,2014,"SCREW,CAP,HEXAGON HEAD",8,6YQAAC400037_4,2.451,16,,,002678954,,2014-01-15 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,6210,,2014,"LIGHT,INDICATOR",25,6YQAAC400037_4,3.8298,25,,,006355686,,2014-01-15 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,SLEEVE",2,8V4AAA302022,0.4775,4,,,015248140,,2014-01-14 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,WASHER,THRUST",13,8V4AAA302022,6.2079,52,,,015258497,,2014-01-14 00:00:00,4.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M1134,,5985,,2014,"BASE,ANTENNA SUPPORT",2166,8WHAAA303121,6607.1011,2166,,,016092753,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1134,,
,ARG,,CG,G,M1,ABCT,4010,,2014,"CHAIN ASSEMBLY,SINGLE LEG",37,6YBAAK400243_1,5.8081,74,,,007411027,,2014-01-15 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M1A2,,
,ARG,,CG,G,M2,ABCT,5970,,2014,"INSULATION SLEEVING,ELECTRICAL",1,8XWAAA400174,0.384,1,,,000505642,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,CG,G,M1,ABCT,2920,,2014,GLOW PLUG,39,8TTAAA400052,5.4151,39,,,014566985,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1,ABCT,5340,,2014,"HANDLE,MANUAL CONTROL",2,8TTAAA400052,0.2777,2,,,013759277,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1129,,6150,,2014,"DISTRIBUTING SYSTEM,ELECTRICAL",12255,8SW04A400001,16228.4242,12255,,,200018192,,2014-01-14 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1129,,
,ARG,,CG,G,M1132,,2590,,2014,"CONTROL ASSEMBLY,PUSH-PULL",93,8SW19A400045,409.0883,93,,,014611530,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1132,,
,ARG,,CG,G,M777,,6150,,2014,"CABLE ASSEMBLY,SPECIAL PURPOSE,ELECTRICAL",2319,8WKAAA301105,450.6922,2319,,,015478957,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M2,ABCT,2940,,2014,"FILTER ELEMENT,INTAKE AIR CLEANER",193,8VGAAA400106,74.1087,193,,,012915893,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,TG,G,M113,ABCT,2530,,2014,"PAD,TRACK SHOE",15,6YFAAS400390_2,156.2261,960,,,014968858,,2014-01-16 00:00:00,64.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2530,,2014,"PAD,TRACK SHOE",15,6YFAAS400390_2,250.352,945,,,014968858,,2014-01-16 00:00:00,63.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,INTAKE AIR CLEANER",41,6YFAAS400390_2,6.6722,41,,,011131248,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,INTAKE AIR CLEANER",41,6YFAAS400390_2,6.6722,41,,,011131248,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4330,,2014,"PARTS KIT,FLUID PRESSURE FILTER",235,6YFAAS400390_2,62.2568,235,,,012149303,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",5,6YFAAS400390_2,0.8138,5,,,007457730,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",5,6YFAAS400390_2,0.8138,5,,,007457730,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4140,,2014,"FAN,VANEAXIAL",2431,6YFAAS400390_2,644.0272,2431,,,011112267,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4140,,2014,"FAN,VANEAXIAL",2431,6YFAAS400390_2,395.6102,2431,,,011112267,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1126,,7025,,2014,DISPLAY UNIT,45100,8SW04A300748,7738.6723,45100,,,015629671,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1126,,
,ARG,,CG,G,M1,ABCT,1015,,2014,MANUAL DRIVE ASSEMB,3808,8SF09A400490,324.7938,3808,,,012388186,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M777,,6145,,2014,"CABLE,SPECIAL PURPOSE,ELECTRICAL",628,8UJAAA305251,122.0504,628,,,015503839,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M777,,5330,,2014,GASKET,14,8UJAAA305251,5.4417,28,,,997303170,,2014-01-16 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,TG,G,M88,,2530,,2014,"TRACK SHOE,VEHICULAR",496,8VGAAA303671,2051.5486,13392,,,006929316,,2014-01-16 00:00:00,27.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",9,8WNAAA302063,2.3843,9,,,011977106,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1,ABCT,7021,,2014,"COMPUTER,DIGITAL",6324,8TTAAA301664,539.3896,6324,,,015981551,,2014-01-15 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,TG,G,M113,ABCT,5330,,2014,"SEAL,NONMETALLIC SPECIAL SHAPED SECTION",2,8WWAAA300407,0.5298,2,,,010709580,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5365,,2014,"SPACER,RING",6,8WWAAA300407,0.9765,6,,,010785900,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M2,ABCT,1005,,2014,"SPRING,FLAT",6,6YE1BI400156_1,2.3039,6,,,007312029,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,TG,G,M113,ABCT,5315,,2014,"KEY,WOODRUFF",7,6YFAAS312652_2,1.8544,7,,,006165514,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,5310,,2014,"WASHER,SPRING TENSION",3,6YFAAS312652_2,0.4882,3,,,015046154,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,6685,,2014,"TRANSMITTER,PRESSURE",115,6YFAAS314074_2,30.4662,115,,,011674298,,2014-01-16 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARV,,,X,BARREL,,,,2017,,,,82.7817,,,,,,,1,CD,,AR,,BARREL,,
,ARG,,CG,G,M3A3,,2530,,2014,"PARTS KIT,SEPARATOR",20,8UDAAA302009,4.3891,20,,,013081390,,2014-01-17 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M3A3,,
,ARG,,TG,G,M113,ABCT,5330,,2014,GASKET,40,8T112A400060,21.1938,80,,,014527627,,2014-01-17 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M777,,3120,,2014,"BEARING,WASHER,THRUST",3,8V4AAA302014,2.3322,12,,,015258499,,2014-01-16 00:00:00,4.0,CF,Combat Ground Vehicle,AR,,M777,,
,ARG,,CG,G,M1134,,3040,,2014,"ACTUATOR,MECHANICAL,NONAIRCRAFT",14899,8WHAAA400113,73985.4594,14899,,,015167994,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1134,,
,ARG,,TG,G,M88,,5310,,2014,"NUT,PLAIN,HEXAGON",2,4ECA6U307297,0.7528,8,,,010889298,,2014-01-17 00:00:00,4.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5310,,2014,"NUT,PLAIN,HEXAGON",2,4ECA6U307297,1.2255,8,,,010889298,,2014-01-17 00:00:00,4.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,5305,,2014,"SCREW,CAP,HEXAGON HEAD",14,4ECA6U307297,8.5788,56,,,002693235,,2014-01-17 00:00:00,4.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,CG,G,M1,ABCT,5930,,2014,"SWITCH,SENSITIVE",48,8XRAAA400114,6.6649,48,,,004755537,,2014-01-16 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M3,,2530,,2014,TRACK ADJUSTER,634,8VGAAA400117,85.4654,634,,,011024540,,2014-01-21 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M3A2,,
,ARG,,CG,G,M2,ABCT,5945,,2014,"RELAY,ELECTROMAGNETIC",30,8VGAAA400114,7.0761,30,,,007359542,,2014-01-21 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,TG,G,M88,,5330,,2014,"SEAL,NONMETALLIC ROUND SECTION",3,8TTAAC301644,0.4596,3,,,002911720,,2014-01-17 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M88,,4210,,2014,"EXTINGUISHER,FIRE",701,1EK12F450196,214.7754,1402,,,010488646,,2014-01-21 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,CG,G,M1,ABCT,2590,,2014,"KIT,FUEL FILLER CAP",163,8SF09A311726,22.6326,163,,,014615874,,2014-01-22 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,TG,G,M88,,2940,,2014,"FILTER ELEMENT,FLUID",21,8VGAAA303365,3.217,21,,,008082421,,2014-01-21 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M88,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",9,6YQAAC303734,2.3843,9,,,011977106,,2014-01-21 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",9,6YQAAC303884_1,2.3843,9,,,011977106,,2014-01-21 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,2940,,2014,"FILTER ELEMENT,FLUID",9,6YQAAC303887_1,2.3843,9,,,011977106,,2014-01-21 00:00:00,1.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M2,ABCT,5330,,2014,GASKET,301,8XWAAA400174,70.9973,301,,,011422786,,2014-01-22 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,CG,G,M2,ABCT,2940,,2014,"FILTER ELEMENT,INTAKE AIR CLEANER",10,8XWAAA400174,7.6796,20,,,002409237,,2014-01-22 00:00:00,2.0,CF,Combat Ground Vehicle,AR,,M2A2,,
,ARG,,CG,G,M1,ABCT,5945,,2014,"RELAY,SOLID STATE",58,8WWAAA400006,4.9469,58,,,013889200,,2014-01-22 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,CG,G,M1,ABCT,5330,,2014,"SEAL,PLAIN ENCASED",112,8WWAAA400006,15.5512,112,,,010656208,,2014-01-22 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1A1,,
,ARG,,TG,G,M113,ABCT,5310,,2014,"WASHER,FLAT",14,6YQAAC303734,7.4178,28,,,008238803,,2014-01-22 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4720,,2014,"HOSE,NONMETALLIC",5,6YQAAC303734,1.6272,10,,,001770671,,2014-01-22 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,TG,G,M113,ABCT,4720,,2014,"HOSE,NONMETALLIC",5,6YQAAC303734,1.6272,10,,,001770671,,2014-01-22 00:00:00,2.0,CF,Tactical Ground Vehicle,AR,,M113,,
,ARG,,CG,G,M1126,,4730,,2014,"MANIFOLD ASSEMBLY,HYDRAULIC",1748,8SW19A400163,299.9379,1748,,,014625591,,2014-01-22 00:00:00,1.0,CF,Combat Ground Vehicle,AR,,M1126,,
